buildYear,buildingAr,buildingType,buildingUse,buyerGbn,cdealDay,cdealType,dealAmount,dealDay,dealMonth,dealYear,dealingGbn,estateAgentSggNm,floor,jibun,landUse,plottageAr,sggCd,sggNm,shareDealingType,slerGbn,umdNm
2006,5.6,집합,제2종근린생활,개인,,,"17,500",25,11,2024,직거래,,,193-2,일반상업,,11140,중구,,개인,신당동
2020,954.76,일반,제2종근린생활,개인,25.01.07,O,"1,800,000",15,11,2024,중개거래,서울 강남구,,9*,일반상업,380.9,11140,중구,,개인,다동
,69.42,일반,제2종근린생활,법인,,,"69,824",25,11,2024,직거래,,,9*,일반상업,14.87,11140,중구,지분,개인,산림동
,69.42,일반,제2종근린생활,법인,,,"69,824",25,11,2024,직거래,,,9*,일반상업,14.87,11140,중구,지분,개인,산림동
1987,310.13,집합,업무,법인,,,"781,983",27,11,2024,직거래,,1,42,일반상업,,11140,중구,,공공기관,을지로1가
1987,557.27,집합,업무,법인,,,"781,983",27,11,2024,직거래,,2,42,일반상업,,11140,중구,,공공기관,을지로1가
1987,131.85,집합,판매,법인,,,"80,000",20,11,2024,중개거래,서울 중구,,1,일반상업,,11140,중구,,개인,장교동
1961,2455.24,일반,제2종근린생활,법인,,,"923,165",15,11,2024,중개거래,서울 서초구,,2*,일반상업,347.1,11140,중구,,법인,묵정동
2020,18.21,집합,숙박,개인,,,"27,000",8,11,2024,중개거래,서울 중구,11,158,일반상업,,11140,중구,,개인,인현동1가
1985,33,집합,업무,법인,,,"41,000",25,11,2024,중개거래,서울 중구,16,75-95,일반상업,,11140,중구,,개인,서소문동
2006,23.23,집합,숙박,개인,,,"14,500",18,11,2024,중개거래,서울 중랑구,,105,일반상업,,11140,중구,,개인,을지로7가
2006,5.06,집합,판매,법인,,,"40,000",14,11,2024,직거래,,,193-2,일반상업,,11140,중구,,개인,신당동
,56.66,일반,제2종근린생활,법인,,,"105,300",21,11,2024,직거래,,,1**,중심상업,53.55,11140,중구,지분,개인,입정동
2010,3.89,집합,판매,개인,,,"1,600",25,11,2024,직거래,,,773,일반상업,,11140,중구,,개인,신당동
1976,16.33,집합,제1종근린생활,개인,,,"7,500",5,11,2024,직거래,,,19-1,일반상업,,11140,중구,지분,개인,주교동
1985,33,집합,업무,법인,24.11.25,O,"41,000",25,11,2024,중개거래,서울 중구,16,75-95,일반상업,,11140,중구,,개인,서소문동
2020,18.21,집합,숙박,개인,,,"13,445",13,11,2024,직거래,,,158,일반상업,,11140,중구,지분,개인,인현동1가
2008,3.55,집합,판매,개인,,,"1,500",26,11,2024,직거래,,,18-21,일반상업,,11140,중구,,개인,을지로6가
2008,137.75,집합,기타,개인,,,"243,000",22,11,2024,중개거래,서울 마포구,,15-6,제3종일반주거,,11140,중구,,개인,정동
1900,19.83,일반,제1종근린생활,개인,,,"21,200",1,11,2024,직거래,,,4*,제2종일반주거,40,11140,중구,,개인,신당동
1900,49.59,일반,제2종근린생활,개인,,,"16,500",7,11,2024,직거래,,,1**,일반상업,16.53,11140,중구,지분,개인,인현동2가
,69.42,일반,제2종근린생활,법인,,,"23,532",27,11,2024,직거래,,,9*,일반상업,5,11140,중구,지분,개인,산림동
1987,72.38,집합,업무,법인,,,"33,000",27,11,2024,직거래,,,1,일반상업,,11140,중구,,개인,장교동
,15.54,집합,제1종근린생활,개인,,,"48,000",20,11,2024,직거래,,,217-1,일반상업,,11140,중구,,개인,신당동
2002,848.99,일반,제1종근린생활,법인,,,"506,600",1,11,2024,중개거래,서울 중구,,7*,제2종일반주거,325.6,11140,중구,,개인,필동2가
1988,371.03,일반,제1종근린생활,개인,25.08.16,O,"305,000",1,11,2024,중개거래,서울 강동구,,4*,제1종일반주거,212.9,11140,중구,,개인,남산동2가
2002,3.77,집합,판매,법인,,,300,26,11,2024,중개거래,서울 중구,,18-35,일반상업,,11140,중구,,개인,을지로6가
2006,38.22,집합,업무,법인,,,"29,000",26,11,2024,중개거래,서울 중구,5,215,일반상업,,11140,중구,,법인,순화동
2002,3.77,집합,판매,개인,,,350,25,11,2024,중개거래,서울 중구,,18-35,일반상업,,11140,중구,,개인,을지로6가
1968,5625.9,일반,업무,법인,,,"5,744,294",1,11,2024,직거래,,,6*,중심상업,471,11140,중구,,법인,충무로2가
1971,2652.97,일반,제1종근린생활,법인,,,"1,755,706",1,11,2024,직거래,,,6*,중심상업,207.6,11140,중구,,법인,충무로2가
2002,3.77,집합,판매,개인,,,350,25,11,2024,중개거래,서울 중구,,18-35,일반상업,,11140,중구,,개인,을지로6가
1994,10.92,집합,판매,법인,,,"3,800",25,11,2024,중개거래,서울 중구,3,3-4,일반상업,,11140,중구,,개인,흥인동
1988,768.87,일반,기타,법인,,,"840,000",4,11,2024,중개거래,"서울 강남구, 서울 중구",,1**,일반상업,266.2,11140,중구,,개인,광희동1가
2002,3.77,집합,판매,개인,,,500,23,11,2024,직거래,,,18-35,일반상업,,11140,중구,,개인,을지로6가
2002,3.77,집합,판매,개인,,,"2,200",23,11,2024,직거래,,,18-35,일반상업,,11140,중구,,개인,을지로6가
2006,23.23,집합,숙박,개인,,,"14,000",20,11,2024,중개거래,서울 중구,,105,일반상업,,11140,중구,,개인,을지로7가
2006,23.23,집합,숙박,개인,,,"14,000",20,11,2024,중개거래,서울 중구,,105,일반상업,,11140,중구,,개인,을지로7가
1990,1194.5,일반,제1종근린생활,법인,,,"867,500",8,11,2024,중개거래,서울 서초구,,5*,제2종일반주거,383,11140,중구,,법인,신당동
2002,3.77,집합,판매,개인,,,"1,000",18,11,2024,중개거래,서울 중구,,18-35,일반상업,,11140,중구,,개인,을지로6가
1994,11.8,집합,판매,개인,,,"3,400",14,11,2024,직거래,,,3-4,일반상업,,11140,중구,,개인,흥인동
1983,5.7,집합,판매,개인,,,"43,000",12,11,2024,직거래,,,217-91,일반상업,,11140,중구,,개인,신당동
1976,1351.67,일반,제2종근린생활,개인,,,"343,722",14,11,2024,직거래,,,5*,제3종일반주거,170.24,11140,중구,지분,개인,장충동1가
2000,6.72,집합,판매,개인,,,"6,000",8,11,2024,직거래,,,200-5,일반상업,,11140,중구,,개인,신당동
2023,16.44,집합,숙박,법인,,,"25,500",4,11,2024,중개거래,서울 중구,17,43-1,일반상업,,11140,중구,,개인,필동1가
2002,20.75,집합,제1종근린생활,개인,,,"16,300",11,11,2024,중개거래,서울 중구,4,844,제3종일반주거,,11140,중구,,개인,신당동
2002,26.25,집합,제1종근린생활,개인,,,"20,700",11,11,2024,중개거래,서울 중구,4,844,제3종일반주거,,11140,중구,,개인,신당동
1959,72.56,일반,제1종근린생활,개인,,,"34,000",8,11,2024,중개거래,서울 중구,,4*,일반상업,37,11140,중구,,개인,오장동
1990,5.32,집합,판매,개인,,,"23,000",8,11,2024,직거래,,,213-67,일반상업,,11140,중구,,개인,신당동
1986,18.7,집합,판매,개인,,,500,5,11,2024,직거래,,,5,일반상업,,11140,중구,지분,개인,남창동
2002,3.77,집합,판매,법인,,,"1,000",4,11,2024,직거래,,,18-35,일반상업,,11140,중구,,개인,을지로6가
2023,16.44,집합,숙박,법인,24.11.12,O,"26,000",4,11,2024,중개거래,서울 중구,17,43-1,일반상업,,11140,중구,,개인,필동1가
2002,3.77,집합,판매,개인,,,"3,000",1,11,2024,직거래,,2,18-35,일반상업,,11140,중구,,개인,을지로6가
1965,889.9,일반,제2종근린생활,법인,,,"1,050,000",31,10,2024,중개거래,서울 강남구,,1*,중심상업,142.4,11140,중구,,법인,충무로2가
1965,453.53,일반,제2종근린생활,법인,,,"321,300",30,10,2024,중개거래,경기 오산시,,7*,준주거,201.7,11140,중구,,개인,회현동1가
1964,125.56,일반,제2종근린생활,개인,,,"84,000",28,10,2024,중개거래,서울 중구,,2*,제2종일반주거,112.4,11140,중구,,개인,필동2가
1965,889.9,일반,제2종근린생활,법인,25.05.09,O,"1,050,000",31,10,2024,중개거래,서울 강남구,,1*,중심상업,142.4,11140,중구,,법인,충무로2가
1971,523.35,일반,제1종근린생활,법인,,,"515,000",23,10,2024,중개거래,"서울 강남구, 서울 중구",,1*,일반상업,160.7,11140,중구,,개인,초동
1985,472.38,일반,제1종근린생활,법인,,,"520,000",30,10,2024,중개거래,서울 도봉구,,5*,일반상업,141.1,11140,중구,,개인,충무로2가
1965,889.9,일반,제2종근린생활,개인,24.11.29,O,"1,050,000",30,10,2024,중개거래,서울 강남구,,1*,중심상업,142.4,11140,중구,,법인,충무로2가
1994,389.2,일반,제2종근린생활,법인,,,"250,000",24,10,2024,중개거래,서울 강남구,,4**,제2종일반주거,169,11140,중구,,법인,신당동
2000,16.3,집합,숙박,법인,,,"23,700",30,10,2024,직거래,,4,24-1,중심상업,,11140,중구,,법인,충무로1가
2000,5.63,집합,판매,법인,24.11.19,O,"5,285",21,10,2024,직거래,,,24-1,중심상업,,11140,중구,,법인,충무로1가
2000,1266.09,집합,판매,법인,24.11.19,O,"1,143,412",21,10,2024,직거래,,,24-1,중심상업,,11140,중구,,법인,충무로1가
2000,4.3,집합,판매,법인,24.11.19,O,"4,041",21,10,2024,직거래,,,24-1,중심상업,,11140,중구,,법인,충무로1가
2000,4.3,집합,판매,법인,24.11.19,O,"4,041",21,10,2024,직거래,,,24-1,중심상업,,11140,중구,,법인,충무로1가
2000,4.3,집합,판매,법인,24.11.19,O,"4,041",21,10,2024,직거래,,,24-1,중심상업,,11140,중구,,법인,충무로1가
2000,7.83,집합,판매,법인,24.11.19,O,"7,336",21,10,2024,직거래,,,24-1,중심상업,,11140,중구,,법인,충무로1가
2000,4.57,집합,판매,법인,24.11.19,O,"4,290",21,10,2024,직거래,,,24-1,중심상업,,11140,중구,,법인,충무로1가
2000,10.79,집합,판매,법인,24.11.19,O,"10,072",21,10,2024,직거래,,,24-1,중심상업,,11140,중구,,법인,충무로1가
2000,4.3,집합,판매,법인,24.11.19,O,"4,041",21,10,2024,직거래,,,24-1,중심상업,,11140,중구,,법인,충무로1가
2000,10.79,집합,판매,법인,24.11.19,O,"10,072",21,10,2024,직거래,,,24-1,중심상업,,11140,중구,,법인,충무로1가
2000,6.51,집합,판매,법인,24.11.19,O,"6,093",21,10,2024,직거래,,,24-1,중심상업,,11140,중구,,법인,충무로1가
2000,4.4,집합,판매,법인,24.11.19,O,"4,103",21,10,2024,직거래,,,24-1,중심상업,,11140,중구,,법인,충무로1가
2000,4.3,집합,판매,법인,24.11.19,O,"4,041",21,10,2024,직거래,,,24-1,중심상업,,11140,중구,,법인,충무로1가
2000,8.33,집합,판매,법인,24.11.19,O,"7,772",21,10,2024,직거래,,,24-1,중심상업,,11140,중구,,법인,충무로1가
2000,4.3,집합,판매,법인,24.11.19,O,"4,041",21,10,2024,직거래,,,24-1,중심상업,,11140,중구,,법인,충무로1가
2000,4.3,집합,판매,법인,24.11.19,O,"4,041",21,10,2024,직거래,,,24-1,중심상업,,11140,중구,,법인,충무로1가
2000,4.3,집합,판매,법인,24.11.19,O,"4,041",21,10,2024,직거래,,,24-1,중심상업,,11140,중구,,법인,충무로1가
2000,4.3,집합,판매,법인,24.11.19,O,"4,041",21,10,2024,직거래,,,24-1,중심상업,,11140,중구,,법인,충무로1가
2000,4.3,집합,판매,법인,24.11.19,O,"4,041",21,10,2024,직거래,,,24-1,중심상업,,11140,중구,,법인,충무로1가
2000,4.3,집합,판매,법인,24.11.19,O,"4,041",21,10,2024,직거래,,,24-1,중심상업,,11140,중구,,법인,충무로1가
2000,4.3,집합,판매,법인,24.11.19,O,"4,041",21,10,2024,직거래,,,24-1,중심상업,,11140,중구,,법인,충무로1가
2000,4.3,집합,판매,법인,24.11.19,O,"4,041",21,10,2024,직거래,,,24-1,중심상업,,11140,중구,,법인,충무로1가
2000,4.3,집합,판매,법인,24.11.19,O,"4,041",21,10,2024,직거래,,,24-1,중심상업,,11140,중구,,법인,충무로1가
2000,6.54,집합,판매,법인,24.11.19,O,"6,093",21,10,2024,직거래,,,24-1,중심상업,,11140,중구,,법인,충무로1가
2000,4.36,집합,판매,법인,24.11.19,O,"4,041",21,10,2024,직거래,,,24-1,중심상업,,11140,중구,,법인,충무로1가
2000,4.3,집합,판매,법인,24.11.19,O,"4,041",21,10,2024,직거래,,,24-1,중심상업,,11140,중구,,법인,충무로1가
2000,4.3,집합,판매,법인,24.11.19,O,"4,041",21,10,2024,직거래,,,24-1,중심상업,,11140,중구,,법인,충무로1가
2000,4.3,집합,판매,법인,24.11.19,O,"4,041",21,10,2024,직거래,,,24-1,중심상업,,11140,중구,,법인,충무로1가
2000,4.3,집합,판매,법인,24.11.19,O,"4,041",21,10,2024,직거래,,,24-1,중심상업,,11140,중구,,법인,충무로1가
2000,4.3,집합,판매,법인,24.11.19,O,"4,041",21,10,2024,직거래,,,24-1,중심상업,,11140,중구,,법인,충무로1가
2000,4.3,집합,판매,법인,24.11.19,O,"4,041",21,10,2024,직거래,,,24-1,중심상업,,11140,중구,,법인,충무로1가
2000,6.44,집합,판매,법인,24.11.19,O,"6,031",21,10,2024,직거래,,,24-1,중심상업,,11140,중구,,법인,충무로1가
2000,4.3,집합,판매,법인,24.11.19,O,"4,041",21,10,2024,직거래,,,24-1,중심상업,,11140,중구,,법인,충무로1가
2000,4.3,집합,판매,법인,24.11.19,O,"4,041",21,10,2024,직거래,,,24-1,중심상업,,11140,중구,,법인,충무로1가
2000,4.3,집합,판매,법인,24.11.19,O,"4,041",21,10,2024,직거래,,,24-1,중심상업,,11140,중구,,법인,충무로1가
2000,4.3,집합,판매,법인,24.11.19,O,"4,041",21,10,2024,직거래,,,24-1,중심상업,,11140,중구,,법인,충무로1가
2000,4.3,집합,판매,법인,24.11.19,O,"4,041",21,10,2024,직거래,,,24-1,중심상업,,11140,중구,,법인,충무로1가
2000,4.44,집합,판매,법인,24.11.19,O,"4,166",21,10,2024,직거래,,,24-1,중심상업,,11140,중구,,법인,충무로1가
2000,4.3,집합,판매,법인,24.11.19,O,"4,041",21,10,2024,직거래,,,24-1,중심상업,,11140,중구,,법인,충무로1가
2000,4.3,집합,판매,법인,24.11.19,O,"4,041",21,10,2024,직거래,,,24-1,중심상업,,11140,중구,,법인,충무로1가
2000,4.3,집합,판매,법인,24.11.19,O,"4,041",21,10,2024,직거래,,,24-1,중심상업,,11140,중구,,법인,충무로1가
2000,4.3,집합,판매,법인,24.11.19,O,"4,041",21,10,2024,직거래,,,24-1,중심상업,,11140,중구,,법인,충무로1가
2000,4.3,집합,판매,법인,24.11.19,O,"4,041",21,10,2024,직거래,,,24-1,중심상업,,11140,중구,,법인,충무로1가
2000,4.3,집합,판매,법인,24.11.19,O,"4,041",21,10,2024,직거래,,,24-1,중심상업,,11140,중구,,법인,충무로1가
2000,4.3,집합,판매,법인,24.11.19,O,"4,041",21,10,2024,직거래,,,24-1,중심상업,,11140,중구,,법인,충무로1가
2000,4.3,집합,판매,법인,24.11.19,O,"4,041",21,10,2024,직거래,,,24-1,중심상업,,11140,중구,,법인,충무로1가
2000,6.44,집합,판매,법인,24.11.19,O,"6,031",21,10,2024,직거래,,,24-1,중심상업,,11140,중구,,법인,충무로1가
2000,4.3,집합,판매,법인,24.11.19,O,"4,041",21,10,2024,직거래,,,24-1,중심상업,,11140,중구,,법인,충무로1가
2000,4.3,집합,판매,법인,24.11.19,O,"4,041",21,10,2024,직거래,,,24-1,중심상업,,11140,중구,,법인,충무로1가
2000,4.3,집합,판매,법인,24.11.19,O,"4,041",21,10,2024,직거래,,,24-1,중심상업,,11140,중구,,법인,충무로1가
2000,4.3,집합,판매,법인,24.11.19,O,"4,041",21,10,2024,직거래,,,24-1,중심상업,,11140,중구,,법인,충무로1가
2000,4.3,집합,판매,법인,24.11.19,O,"4,041",21,10,2024,직거래,,,24-1,중심상업,,11140,중구,,법인,충무로1가
2000,4.3,집합,판매,법인,24.11.19,O,"4,041",21,10,2024,직거래,,,24-1,중심상업,,11140,중구,,법인,충무로1가
2000,4.3,집합,판매,법인,24.11.19,O,"4,041",21,10,2024,직거래,,,24-1,중심상업,,11140,중구,,법인,충무로1가
2000,4.3,집합,판매,법인,24.11.19,O,"4,041",21,10,2024,직거래,,,24-1,중심상업,,11140,중구,,법인,충무로1가
2000,4.3,집합,판매,법인,24.11.19,O,"4,041",21,10,2024,직거래,,,24-1,중심상업,,11140,중구,,법인,충무로1가
2000,4.3,집합,판매,법인,24.11.19,O,"4,041",21,10,2024,직거래,,,24-1,중심상업,,11140,중구,,법인,충무로1가
2000,4.3,집합,판매,법인,24.11.19,O,"4,041",21,10,2024,직거래,,,24-1,중심상업,,11140,중구,,법인,충무로1가
2000,4.3,집합,판매,법인,24.11.19,O,"4,041",21,10,2024,직거래,,,24-1,중심상업,,11140,중구,,법인,충무로1가
2000,4.3,집합,판매,법인,24.11.19,O,"4,041",21,10,2024,직거래,,,24-1,중심상업,,11140,중구,,법인,충무로1가
2000,4.3,집합,판매,법인,24.11.19,O,"4,041",21,10,2024,직거래,,,24-1,중심상업,,11140,중구,,법인,충무로1가
2000,4.3,집합,판매,법인,24.11.19,O,"4,041",21,10,2024,직거래,,,24-1,중심상업,,11140,중구,,법인,충무로1가
2000,6.03,집합,판매,법인,24.11.19,O,"5,658",21,10,2024,직거래,,,24-1,중심상업,,11140,중구,,법인,충무로1가
2000,4.3,집합,판매,법인,24.11.19,O,"4,041",21,10,2024,직거래,,,24-1,중심상업,,11140,중구,,법인,충무로1가
2000,4.3,집합,판매,법인,24.11.19,O,"4,041",21,10,2024,직거래,,,24-1,중심상업,,11140,중구,,법인,충무로1가
2000,4.3,집합,판매,법인,24.11.19,O,"4,041",21,10,2024,직거래,,,24-1,중심상업,,11140,중구,,법인,충무로1가
2000,4.3,집합,판매,법인,24.11.19,O,"4,041",21,10,2024,직거래,,,24-1,중심상업,,11140,중구,,법인,충무로1가
2000,4.3,집합,판매,법인,24.11.19,O,"4,041",21,10,2024,직거래,,,24-1,중심상업,,11140,중구,,법인,충무로1가
2000,4.3,집합,판매,법인,24.11.19,O,"4,041",21,10,2024,직거래,,,24-1,중심상업,,11140,중구,,법인,충무로1가
2000,4.3,집합,판매,법인,24.11.19,O,"4,041",21,10,2024,직거래,,,24-1,중심상업,,11140,중구,,법인,충무로1가
2000,4.3,집합,판매,법인,24.11.19,O,"4,041",21,10,2024,직거래,,,24-1,중심상업,,11140,중구,,법인,충무로1가
2000,4.3,집합,판매,법인,24.11.19,O,"4,041",21,10,2024,직거래,,,24-1,중심상업,,11140,중구,,법인,충무로1가
2000,4.3,집합,판매,법인,24.11.19,O,"4,041",21,10,2024,직거래,,,24-1,중심상업,,11140,중구,,법인,충무로1가
